"ORG_PADR_ID","ORG_PADR_SIGLA","ORG_PADR_NOME","ORG_PADR_ID","ORG_PADR_SIGLA","ORG_PADR_NOME","ORGAO_UNIFICADO_ID_ORIGEM","ORGAO_UNIFICADO_SIGLA","ORGAO_UNIFICADO_NOME","ORGAO_UNIFICADO_FONTE","ORGAO_UNIFICADO_ID","ORGAO_UNIFICADO_SITUACAO","ORGAO_UNIFICADO_COD_SIORG_ORIGEM","ORGAO_PADRONIZADO_ID","ORG_PADR_ID_OU"
187,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,187,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,82103,DPRF,DEPARTAMENTO DE POLICIA RODOVIARIA FEDERAL,SIAFI,583,NÃO INFORMADO,704,,187
187,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,28,CADE,CONSELHO ADMINISTRATIVO DE DEFESA ECONÔMICA,38000,CADE,CONSELHO ADMINIST.DE DEFESA ECONOMICA,SIAPE,412,NÃO INFORMADO,322,216,28
187,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,187,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,20115,DPF,DEPARTAMENTO DE POLICIA FEDERAL,SIAPE,384,NÃO INFORMADO,324,273,187
187,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,187,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,30802,DPRF,DPRF,SIAPE,410,NÃO INFORMADO,704,295,187
187,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,187,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,20000,MJ,MINISTERIO DA JUSTICA,SIAPE,415,NÃO INFORMADO,235881,177,187
187,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,187,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,187,MJSP,Ministério da Justiça e Segurança Pública,SIORG,21,ATIVO,235881,,187
187,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,28,CADE,CONSELHO ADMINISTRATIVO DE DEFESA ECONÔMICA,28,CADE,Conselho Administrativo de Defesa Econômica,SIORG,165,ATIVO,322,,28
187,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,187,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,704,DPRF,DEPARTAMENTO DE POLICIA RODOVIARIA FEDERAL,SIORG,584,NÃO INFORMADO,704,,187
187,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,187,MJSP,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLICA,235884,ANPD,AUTORIDADE NACIONAL DE PROTEÇÃO DE DADOS,SIORG,577,ATIVO,235884,216,187
96,MMA,MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA,136,ANA,AGÊNCIA NACIONAL DE ÁGUAS E SANEAMENTO BÁSICO,44205,ANA,AGENCIA NACIONAL DE AGUAS,SIAFI,269,ATIVO,46876,260,136
96,MMA,MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA,94,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,20701,IBAMA,INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.,SIAFI,502,ATIVO,1812,77,94
96,MMA,MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA,95,JBRJ,INSTITUTO DE PESQUISAS JARDIM BOTÂNICO DO RIO DE JANEIRO,44206,JBRJ,INSTITUTO DE PESQUISAS JARDIM BOTANICO DO RJ,SIAFI,312,ATIVO,1913,186,95
96,MMA,MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA,95,JBRJ,INSTITUTO DE PESQUISAS JARDIM BOTÂNICO DO RIO DE JANEIRO,44206,JBRJ,JBRJ,SIAPE,413,NÃO INFORMADO,1913,186,95
96,MMA,MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA,96,MMA,MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA,40111,MMA,MINIST.MEIO AMB.REC.HID.E AMAZONIA LEGAL,SIAPE,76,NÃO INFORMADO,888888,22,96
96,MMA,MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA,156,ICMBIO,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,44207,ICMBIO,ICMBIO,SIAPE,489,NÃO INFORMADO,91842,199,156
96,MMA,MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA,96,MMA,MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA,40211,MMA,MINISTERIO DO MEIO AMBIENTE,SIAPE,527,,1927,,96
96,MMA,MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA,94,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,40701,IBAMA,INST. BR. MEIO AMB. REC. NAT. RENOVAVEIS,SIAPE,259,NÃO INFORMADO,1812,77,94
96,MMA,MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA,136,ANA,AGÊNCIA NACIONAL DE ÁGUAS E SANEAMENTO BÁSICO,44205,ANA,ANA,SIAPE,260,NÃO INFORMADO,46876,260,136
96,MMA,MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA,136,ANA,AGÊNCIA NACIONAL DE ÁGUAS E SANEAMENTO BÁSICO,136,ANA,Agência Nacional de Águas e Saneamento Básico,SIORG,194,ATIVO,46876,,136
96,MMA,MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA,156,ICMBIO,INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE,156,ICMBIO,Instituto Chico Mendes de Conservação da Biodiversidade,SIORG,196,ATIVO,91842,,156
96,MMA,MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA,96,MMA,MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA,96,MMA,Ministério do Meio Ambiente e Mudança do Clima,SIORG,248,ATIVO,1927,,96
96,MMA,MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA,95,JBRJ,INSTITUTO DE PESQUISAS JARDIM BOTÂNICO DO RIO DE JANEIRO,95,JBRJ,Instituto de Pesquisas Jardim Botânico do Rio de Janeiro,SIORG,195,ATIVO,1913,,95
96,MMA,MINISTÉRIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA,94,IBAMA,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS,94,IBAMA,Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis,SIORG,182,ATIVO,1812,,94
108,MME,MINISTÉRIO DE MINAS E ENERGIA,108,MME,MINISTÉRIO DE MINAS E ENERGIA,32205,ANP,AGENCIA NACIONAL DO PETROLEO,SIAFI,353,ATIVO,25281,122,108
108,MME,MINISTÉRIO DE MINAS E ENERGIA,108,MME,MINISTÉRIO DE MINAS E ENERGIA,32000,MME,MINISTERIO DE MINAS E ENERGIA,SIAFI,383,ATIVO,2852,26,108
108,MME,MINISTÉRIO DE MINAS E ENERGIA,124,ANEEL,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,32210,ANEEL,AGENCIA NACIONAL DE ENERGIA ELETRICA,SIAFI,452,ATIVO,21089,193,124
108,MME,MINISTÉRIO DE MINAS E ENERGIA,181,ANM,AGÊNCIA NACIONAL DE MINERAÇÃO,32396,ANM,AGENCIA NACIONAL DE MINERACAO,SIAFI,454,ATIVO,222120,237,181
108,MME,MINISTÉRIO DE MINAS E ENERGIA,181,ANM,AGÊNCIA NACIONAL DE MINERAÇÃO,32396,ANM,AGÊNCIA NACIONAL DE MINERAÇÃO,SIAPE,522,NÃO INFORMADO,222120,,181
108,MME,MINISTÉRIO DE MINAS E ENERGIA,108,MME,MINISTÉRIO DE MINAS E ENERGIA,32300,ANP,AGENCIA NACIONAL DO PETROLEO,SIAPE,350,NÃO INFORMADO,25281,122,108
108,MME,MINISTÉRIO DE MINAS E ENERGIA,124,ANEEL,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,32200,ANEEL,AGENCIA NACIONAL DE ENERGIA ELETRICA,SIAPE,347,NÃO INFORMADO,21089,193,124
108,MME,MINISTÉRIO DE MINAS E ENERGIA,108,MME,MINISTÉRIO DE MINAS E ENERGIA,32000,MME,MINISTERIO DE MINAS E ENERGIA,SIAPE,370,NÃO INFORMADO,2852,26,108
108,MME,MINISTÉRIO DE MINAS E ENERGIA,108,MME,MINISTÉRIO DE MINAS E ENERGIA,108,MME,Ministério de Minas e Energia,SIORG,152,ATIVO,2852,,108
108,MME,MINISTÉRIO DE MINAS E ENERGIA,108,MME,MINISTÉRIO DE MINAS E ENERGIA,25281,ANP,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis",SIORG,155,ATIVO,25281,122,108
108,MME,MINISTÉRIO DE MINAS E ENERGIA,108,MME,MINISTÉRIO DE MINAS E ENERGIA,273855,ANSN,AUTORIDADE NACIONAL DE SEGURANÇA NUCLEAR,SIORG,578,ATIVO,273855,26,108
108,MME,MINISTÉRIO DE MINAS E ENERGIA,124,ANEEL,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,124,ANEEL,Agência Nacional de Energia Elétrica,SIORG,154,ATIVO,21089,,124
108,MME,MINISTÉRIO DE MINAS E ENERGIA,181,ANM,AGÊNCIA NACIONAL DE MINERAÇÃO,181,ANM,Agência Nacional de Mineração,SIORG,156,ATIVO,222120,,181
202,MMULHERES,MINISTÉRIO DAS MULHERES,202,MMULHERES,MINISTÉRIO DAS MULHERES,81200,MMULHERES,MINISTERIO DAS MULHERES,SIAPE,1,,308815,,202
202,MMULHERES,MINISTÉRIO DAS MULHERES,202,MMULHERES,MINISTÉRIO DAS MULHERES,202,MMULHERES,Ministério das Mulheres,SIORG,241,ATIVO,308815,,202
193,MPA,MINISTÉRIO DA PESCA E AQUICULTURA,193,MPA,MINISTÉRIO DA PESCA E AQUICULTURA,58000,MPA,MINISTERIO DA PESCA E AQUICULTURA,SIAFI,365,ATIVO,72083,33,193
193,MPA,MINISTÉRIO DA PESCA E AQUICULTURA,193,MPA,MINISTÉRIO DA PESCA E AQUICULTURA,13200,MPA,MINISTERIO DA PESCA E AQUICULTURA,SIAPE,560,,308795,,193
193,MPA,MINISTÉRIO DA PESCA E AQUICULTURA,193,MPA,MINISTÉRIO DA PESCA E AQUICULTURA,193,MPA,Ministério da Pesca e Aquicultura,SIORG,240,ATIVO,308795,,193
210,MPI,MINISTÉRIO DOS POVOS INDÍGENAS,21,FUNAI,FUNDAÇÃO NACIONAL DOS POVOS INDÍGENAS,30202,FUNAI,FUNDACAO NACIONAL DO INDIO,SIAFI,302,ATIVO,173,139,21
210,MPI,MINISTÉRIO DOS POVOS INDÍGENAS,21,FUNAI,FUNDAÇÃO NACIONAL DOS POVOS INDÍGENAS,30202,FUNAI,FUNDACAO NACIONAL DO INDIO,SIAPE,346,NÃO INFORMADO,173,139,21
210,MPI,MINISTÉRIO DOS POVOS INDÍGENAS,210,MPI,MINISTÉRIO DOS POVOS INDÍGENAS,17200,MPI,MINISTERIO DOS POVOS INDIGENAS,SIAPE,550,,308824,,210
210,MPI,MINISTÉRIO DOS POVOS INDÍGENAS,210,MPI,MINISTÉRIO DOS POVOS INDÍGENAS,210,MPI,Ministério dos Povos Indígenas,SIORG,232,ATIVO,308824,,210
210,MPI,MINISTÉRIO DOS POVOS INDÍGENAS,21,FUNAI,FUNDAÇÃO NACIONAL DOS POVOS INDÍGENAS,21,FUNAI,Fundação Nacional dos Povos Indígenas,SIORG,225,ATIVO,173,,21
200,MPO,MINISTÉRIO DO PLANEJAMENTO E ORÇAMENTO,2,IBGE,FUNDAÇÃO INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATÍSTICA,25205,IBGE,FUND.INST.BRASILEIRO DE GEOG.E ESTATISTICA,SIAFI,531,ATIVO,3,172,2
200,MPO,MINISTÉRIO DO PLANEJAMENTO E ORÇAMENTO,3,IPEA,INSTITUTO DE PESQUISA ECONÔMICA APLICADA,61201,IPEA,INSTITUTO DE PESQUISA ECONOMICA APLICADA,SIAFI,397,ATIVO,7,2,3
200,MPO,MINISTÉRIO DO PLANEJAMENTO E ORÇAMENTO,3,IPEA,INSTITUTO DE PESQUISA ECONÔMICA APLICADA,25206,IPEA,INSTITUTO DE PESQUISA ECONOMICA APLICADA,SIAFI,469,ATIVO,7,,3
200,MPO,MINISTÉRIO DO PLANEJAMENTO E ORÇAMENTO,3,IPEA,INSTITUTO DE PESQUISA ECONÔMICA APLICADA,45206,IPEA,INSTITUTO DE PESQUISA ECONOMICA APLICADA,SIAPE,426,NÃO INFORMADO,7,2,3
200,MPO,MINISTÉRIO DO PLANEJAMENTO E ORÇAMENTO,2,IBGE,FUNDAÇÃO INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATÍSTICA,45205,IBGE,FUND. INST. BRASIL. GEOG. E ESTATISTICA,SIAPE,315,NÃO INFORMADO,3,172,2
200,MPO,MINISTÉRIO DO PLANEJAMENTO E ORÇAMENTO,200,MPO,MINISTÉRIO DO PLANEJAMENTO E ORÇAMENTO,17300,MP,MINISTERIO DO PLANEJAMENTO E ORCAMENTO,SIAPE,573,,308804,,200
200,MPO,MINISTÉRIO DO PLANEJAMENTO E ORÇAMENTO,3,IPEA,INSTITUTO DE PESQUISA ECONÔMICA APLICADA,3,IPEA,Instituto de Pesquisa Econômica Aplicada,SIORG,199,ATIVO,7,,3
200,MPO,MINISTÉRIO DO PLANEJAMENTO E ORÇAMENTO,200,MPO,MINISTÉRIO DO PLANEJAMENTO E ORÇAMENTO,200,MPO,Ministério do Planejamento e Orçamento,SIORG,235,ATIVO,308804,,200
200,MPO,MINISTÉRIO DO PLANEJAMENTO E ORÇAMENTO,2,IBGE,FUNDAÇÃO INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATÍSTICA,2,IBGE,Fundação Instituto Brasileiro de Geografia e Estatística,SIORG,198,ATIVO,3,,2
204,MPOR,MINISTÉRIO DE PORTOS E AEROPORTOS,159,ANTAQ,AGÊNCIA NACIONAL DE TRANSPORTES AQUAVIÁRIOS,68201,ANTAQ,AGENCIA NACIONAL DE TRANSPORTES AQUAVIARIOS,SIAFI,316,ATIVO,54843,233,159
204,MPOR,MINISTÉRIO DE PORTOS E AEROPORTOS,159,ANTAQ,AGÊNCIA NACIONAL DE TRANSPORTES AQUAVIÁRIOS,39251,ANTAQ,AGENCIA NACIONAL DE TRANSPORTES AQUAVIARIOS,SIAFI,387,ATIVO,54843,233,159
204,MPOR,MINISTÉRIO DE PORTOS E AEROPORTOS,161,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,52201,ANAC,AGENCIA NACIONAL DE AVIACAO CIVIL,SIAFI,427,ATIVO,86144,,161
204,MPOR,MINISTÉRIO DE PORTOS E AEROPORTOS,161,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,20214,ANAC,AGENCIA NACIONAL DE AVIACAO CIVIL,SIAFI,466,ATIVO,86144,,161
204,MPOR,MINISTÉRIO DE PORTOS E AEROPORTOS,204,MPOR,MINISTÉRIO DE PORTOS E AEROPORTOS,49100,MPOR,MINISTERIO DE PORTOS E AEROPORTOS,SIAPE,528,,308817,,204
204,MPOR,MINISTÉRIO DE PORTOS E AEROPORTOS,161,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,52201,ANAC,ANAC,SIAPE,331,NÃO INFORMADO,86144,97,161
204,MPOR,MINISTÉRIO DE PORTOS E AEROPORTOS,159,ANTAQ,AGÊNCIA NACIONAL DE TRANSPORTES AQUAVIÁRIOS,39251,ANTAQ,ANTAQ,SIAPE,373,NÃO INFORMADO,54843,233,159
204,MPOR,MINISTÉRIO DE PORTOS E AEROPORTOS,159,ANTAQ,AGÊNCIA NACIONAL DE TRANSPORTES AQUAVIÁRIOS,159,ANTAQ,Agência Nacional de Transportes Aquaviários,SIORG,167,ATIVO,54843,,159
204,MPOR,MINISTÉRIO DE PORTOS E AEROPORTOS,161,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,161,ANAC,Agência Nacional de Aviação Civil,SIORG,203,ATIVO,86144,,161
204,MPOR,MINISTÉRIO DE PORTOS E AEROPORTOS,204,MPOR,MINISTÉRIO DE PORTOS E AEROPORTOS,204,MPOR,Ministério de Portos e Aeroportos,SIORG,243,ATIVO,308817,,204
206,MPS,MINISTÉRIO DA PREVIDÊNCIA SOCIAL,97,INSS,INSTITUTO NACIONAL DO SEGURO SOCIAL,37202,INSS,INSTITUTO NACIONAL DO SEGURO SOCIAL,SIAFI,263,ATIVO,1934,80,97
206,MPS,MINISTÉRIO DA PREVIDÊNCIA SOCIAL,155,PREVIC,SUPERINTENDÊNCIA NACIONAL DE PREVIDÊNCIA COMPLEMENTAR,33206,PREVIC,SUPERINT.NACIONAL DE PREVIDENCIA COMPLEMENTAR,SIAFI,281,ATIVO,105915,31,155
206,MPS,MINISTÉRIO DA PREVIDÊNCIA SOCIAL,206,MPS,MINISTÉRIO DA PREVIDÊNCIA SOCIAL,33000,MPS,MINISTERIO DA PREVIDENCIA SOCIAL,SIAFI,455,ATIVO,1930,79,206
206,MPS,MINISTÉRIO DA PREVIDÊNCIA SOCIAL,206,MPS,MINISTÉRIO DA PREVIDÊNCIA SOCIAL,33100,MPS,MINISTERIO DA PREVIDENCIA SOCIAL,SIAPE,572,,308819,,206
206,MPS,MINISTÉRIO DA PREVIDÊNCIA SOCIAL,97,INSS,INSTITUTO NACIONAL DO SEGURO SOCIAL,57202,INSS,INSTITUTO NACIONAL DE SEGURO SOCIAL,SIAPE,320,NÃO INFORMADO,1934,80,97
206,MPS,MINISTÉRIO DA PREVIDÊNCIA SOCIAL,155,PREVIC,SUPERINTENDÊNCIA NACIONAL DE PREVIDÊNCIA COMPLEMENTAR,33206,PREVIC,PREVIC,SIAPE,37,NÃO INFORMADO,105915,31,155
206,MPS,MINISTÉRIO DA PREVIDÊNCIA SOCIAL,155,PREVIC,SUPERINTENDÊNCIA NACIONAL DE PREVIDÊNCIA COMPLEMENTAR,155,PREVIC,Superintendência Nacional de Previdência Complementar,SIORG,157,ATIVO,105915,,155
206,MPS,MINISTÉRIO DA PREVIDÊNCIA SOCIAL,206,MPS,MINISTÉRIO DA PREVIDÊNCIA SOCIAL,206,MPS,Ministério da Previdência Social,SIORG,246,ATIVO,308819,,206
206,MPS,MINISTÉRIO DA PREVIDÊNCIA SOCIAL,97,INSS,INSTITUTO NACIONAL DO SEGURO SOCIAL,97,INSS,Instituto Nacional do Seguro Social,SIORG,214,ATIVO,1934,,97
18,MRE,MINISTÉRIO DAS RELAÇÕES EXTERIORES,25,FUNAG,FUNDAÇÃO ALEXANDRE DE GUSMÃO,35201,FUNAG,FUNDACAO ALEXANDRE DE GUSMAO,SIAFI,418,ATIVO,299,140,25
18,MRE,MINISTÉRIO DAS RELAÇÕES EXTERIORES,25,FUNAG,FUNDAÇÃO ALEXANDRE DE GUSMÃO,35201,FAG,FUNDACAO ALEXANDRE DE GUSMAO,SIAPE,309,NÃO INFORMADO,299,140,25
18,MRE,MINISTÉRIO DAS RELAÇÕES EXTERIORES,18,MRE,MINISTÉRIO DAS RELAÇÕES EXTERIORES,35000,MRE,MINISTERIO DAS RELACOES EXTERIORES,SIAPE,482,NÃO INFORMADO,263,41,18
18,MRE,MINISTÉRIO DAS RELAÇÕES EXTERIORES,25,FUNAG,FUNDAÇÃO ALEXANDRE DE GUSMÃO,25,FUNAG,Fundação Alexandre de Gusmão,SIORG,159,ATIVO,299,,25
18,MRE,MINISTÉRIO DAS RELAÇÕES EXTERIORES,18,MRE,MINISTÉRIO DAS RELAÇÕES EXTERIORES,18,MRE,Ministério das Relações Exteriores,SIORG,158,ATIVO,263,,18
26,MS,MINISTÉRIO DA SAÚDE,27,FIOCRUZ,FUNDAÇÃO OSWALDO CRUZ,36201,FIOCRUZ,FUNDACAO OSWALDO CRUZ,SIAFI,419,ATIVO,315,66,27
26,MS,MINISTÉRIO DA SAÚDE,135,ANS,AGÊNCIA NACIONAL DE SAÚDE SUPLEMENTAR,36213,ANS,AGENCIA NACIONAL DE SAUDE SUPLEMENTAR,SIAFI,421,ATIVO,45013,57,135
26,MS,MINISTÉRIO DA SAÚDE,106,FUNASA,FUNDAÇÃO NACIONAL DE SAÚDE,36205,FUNASA,FUNDACAO NACIONAL DE SAUDE,SIAPE,327,NÃO INFORMADO,2207,83,106
26,MS,MINISTÉRIO DA SAÚDE,127,ANVISA,AGÊNCIA NACIONAL DE VIGILÂNCIA SANITÁRIA,36207,ANVS,AGENCIA NACIONAL DE VIGILANCIA SANITARIA,SIAPE,310,NÃO INFORMADO,36687,258,127
26,MS,MINISTÉRIO DA SAÚDE,27,FIOCRUZ,FUNDAÇÃO OSWALDO CRUZ,36201,FIOCRUZ,FUNDACAO OSWALDO CRUZ,SIAPE,411,NÃO INFORMADO,315,66,27
26,MS,MINISTÉRIO DA SAÚDE,135,ANS,AGÊNCIA NACIONAL DE SAÚDE SUPLEMENTAR,36208,ANS,ANS,SIAPE,311,NÃO INFORMADO,45013,57,135
26,MS,MINISTÉRIO DA SAÚDE,26,MS,MINISTÉRIO DA SAÚDE,25000,MS,MINISTERIO DA SAUDE,SIAPE,386,NÃO INFORMADO,304,205,26
26,MS,MINISTÉRIO DA SAÚDE,27,FIOCRUZ,FUNDAÇÃO OSWALDO CRUZ,27,FIOCRUZ,Fundação Oswaldo Cruz,SIORG,160,ATIVO,315,,27
26,MS,MINISTÉRIO DA SAÚDE,26,MS,MINISTÉRIO DA SAÚDE,26,MS,Ministério da Saúde,SIORG,35,ATIVO,304,,26
26,MS,MINISTÉRIO DA SAÚDE,135,ANS,AGÊNCIA NACIONAL DE SAÚDE SUPLEMENTAR,135,ANS,Agência Nacional de Saúde Suplementar,SIORG,163,ATIVO,45013,,135
26,MS,MINISTÉRIO DA SAÚDE,127,ANVISA,AGÊNCIA NACIONAL DE VIGILÂNCIA SANITÁRIA,127,ANVISA,Agência Nacional de Vigilância Sanitária,SIORG,162,ATIVO,36687,,127
26,MS,MINISTÉRIO DA SAÚDE,106,FUNASA,FUNDAÇÃO NACIONAL DE SAÚDE,106,FUNASA,Fundação Nacional de Saúde,SIORG,161,ATIVO,2207,,106
205,MT,MINISTÉRIO DOS TRANSPORTES,158,ANTT,AGÊNCIA NACIONAL DE TRANSPORTES TERRESTRES,39250,ANTT,AGENCIA NACIONAL DE TRANSPORTES TERRESTRES,SIAFI,307,ATIVO,54793,264,158
205,MT,MINISTÉRIO DOS TRANSPORTES,160,DNIT,DEPARTAMENTO NACIONAL DE INFRAESTRUTURA DE TRANSPORTES,39252,DNIT,DEPTO. NAC. DE INFRA-ESTRUTURA DE TRANSPORTES,SIAFI,308,ATIVO,54844,168,160
205,MT,MINISTÉRIO DOS TRANSPORTES,160,DNIT,DEPARTAMENTO NACIONAL DE INFRAESTRUTURA DE TRANSPORTES,39252,DNIT,DNIT,SIAPE,351,NÃO INFORMADO,54844,168,160
205,MT,MINISTÉRIO DOS TRANSPORTES,205,MT,MINISTÉRIO DOS TRANSPORTES,49200,MTR,MINISTERIO DOS TRANSPORTES,SIAPE,4,,308818,,205
205,MT,MINISTÉRIO DOS TRANSPORTES,158,ANTT,AGÊNCIA NACIONAL DE TRANSPORTES TERRESTRES,39250,ANTT,ANTT,SIAPE,372,NÃO INFORMADO,54793,264,158
205,MT,MINISTÉRIO DOS TRANSPORTES,205,MT,MINISTÉRIO DOS TRANSPORTES,49200,MT,MINISTERIO DOS TRANSPORTES,SIAPE,318,NÃO INFORMADO,308818,25,205
205,MT,MINISTÉRIO DOS TRANSPORTES,160,DNIT,DEPARTAMENTO NACIONAL DE INFRAESTRUTURA DE TRANSPORTES,160,DNIT,Departamento Nacional de Infraestrutura de Transportes,SIORG,168,ATIVO,54844,,160
205,MT,MINISTÉRIO DOS TRANSPORTES,205,MT,MINISTÉRIO DOS TRANSPORTES,205,MT,Ministério dos Transportes,SIORG,252,ATIVO,308818,,205
205,MT,MINISTÉRIO DOS TRANSPORTES,158,ANTT,AGÊNCIA NACIONAL DE TRANSPORTES TERRESTRES,158,ANTT,Agência Nacional de Transportes Terrestres,SIORG,166,ATIVO,54793,,158
207,MTE,MINISTÉRIO DO TRABALHO E EMPREGO,22,FUNDACENTRO,"FUNDAÇÃO JORGE DUPRAT FIGUEIREDO, DE SEGURANÇA E MEDICINA DO TRABALHO",37201,FUNDACENTRO,FUND.JORGE D.FIGUEIREDO DE SEG.E MED DO TRAB.,SIAFI,456,ATIVO,221,211,22
207,MTE,MINISTÉRIO DO TRABALHO E EMPREGO,22,FUNDACENTRO,"FUNDAÇÃO JORGE DUPRAT FIGUEIREDO, DE SEGURANÇA E MEDICINA DO TRABALHO",57201,F.CENTRO,FUND.JORGE DUPRAT FIG. SEG. MED.TRABALHO,SIAPE,494,NÃO INFORMADO,221,211,22
207,MTE,MINISTÉRIO DO TRABALHO E EMPREGO,207,MTE,MINISTÉRIO DO TRABALHO E EMPREGO,33200,MTE,MINISTERIO DO TRABALHO E EMPREGO,SIAPE,534,,308820,,207
207,MTE,MINISTÉRIO DO TRABALHO E EMPREGO,207,MTE,MINISTÉRIO DO TRABALHO E EMPREGO,207,MTE,Ministério do Trabalho e Emprego,SIORG,249,ATIVO,308820,,207
207,MTE,MINISTÉRIO DO TRABALHO E EMPREGO,22,FUNDACENTRO,"FUNDAÇÃO JORGE DUPRAT FIGUEIREDO, DE SEGURANÇA E MEDICINA DO TRABALHO",22,FUNDACENTRO,"Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho",SIORG,213,ATIVO,221,,22
177,MTUR,MINISTÉRIO DO TURISMO,177,MTUR,MINISTÉRIO DO TURISMO,54000,MTUR,MTUR,SIAPE,262,NÃO INFORMADO,72084,92,177
177,MTUR,MINISTÉRIO DO TURISMO,177,MTUR,MINISTÉRIO DO TURISMO,177,MTUR,Ministério do Turismo,SIORG,210,ATIVO,72084,,177
6,PR,PRESIDÊNCIA DA REPÚBLICA,214,ABIN,Agência Brasileira de Inteligência,20114,ABIN,ABIN,SIAPE,497,NÃO INFORMADO,45104,283,214
6,PR,PRESIDÊNCIA DA REPÚBLICA,6,PR,PRESIDÊNCIA DA REPÚBLICA,20101,PR,PRESIDENCIA DA REPUBLICA,SIAPE,417,NÃO INFORMADO,26,238,6
6,PR,PRESIDÊNCIA DA REPÚBLICA,89,VPR,VICE-PRESIDÊNCIA DA REPÚBLICA,20102,VPR,VICE-PRESIDENCIA DA REPUBLICA,SIAPE,279,NÃO INFORMADO,1408,117,89
6,PR,PRESIDÊNCIA DA REPÚBLICA,214,ABIN,Agência Brasileira de Inteligência,214,ABIN,Agência Brasileira de Inteligência,SIORG,25,ATIVO,45104,,214
6,PR,PRESIDÊNCIA DA REPÚBLICA,89,VPR,VICE-PRESIDÊNCIA DA REPÚBLICA,89,VPR,Vice-Presidência da República,SIORG,23,ATIVO,1408,,89
6,PR,PRESIDÊNCIA DA REPÚBLICA,6,PR,PRESIDÊNCIA DA REPÚBLICA,6,PR,Presidência da República,SIORG,22,ATIVO,26,,6
